,Буллиты,Дата,Команда_1,Команда_2,Номер,Овертайм,Период_1,Период_2,Период_3
0,:,2014-09-03,Металлург Мг,Динамо Мск,1,:,3:1,2:0,1:0
1,:,2014-09-04,Амур,Адмирал,2,:,1:2,2:1,2:1
2,:,2014-09-04,Авангард,Металлург Нк,3,:,0:0,0:1,0:0
3,:,2014-09-04,Барыс,Салават Юлаев,4,:,3:0,0:4,2:0
4,:,2014-09-04,Ак Барс,Автомобилист,5,:,0:0,3:1,0:1
5,:,2014-09-04,Лада,Югра,6,:,1:1,0:1,1:3
6,:,2014-09-04,Нефтехимик,Трактор,7,:,2:0,1:0,1:1
7,:,2014-09-04,Северсталь,Торпедо НН,8,:,0:0,0:0,0:2
8,:,2014-09-04,СКА,Локомотив,9,:,2:2,2:1,1:0
9,:,2014-09-04,Йокерит,Динамо Мн,10,0:1,1:1,1:1,2:2
10,:,2014-09-04,Слован,Медвешчак,11,:,2:0,1:1,2:1
11,:,2014-09-05,Динамо Мск,ЦСКА,12,:,1:2,0:1,0:1
12,:,2014-09-06,Авангард,Адмирал,13,:,1:0,2:1,1:1
13,:,2014-09-06,Сибирь,Металлург Нк,14,:,3:0,2:1,1:0
14,:,2014-09-06,Автомобилист,Медвешчак,15,:,0:1,2:1,1:0
15,1:0,2014-09-06,Барыс,Амур,16,0:0,1:0,1:2,0:0
16,:,2014-09-06,Металлург Мг,Слован,17,:,1:2,1:0,0:1
17,:,2014-09-06,Салават Юлаев,Витязь,18,:,2:1,0:0,4:0
18,:,2014-09-06,Ак Барс,Атлант,19,:,0:1,0:1,1:2
19,:,2014-09-06,Северсталь,Трактор,20,:,2:2,0:0,0:1
20,:,2014-09-06,Торпедо НН,Югра,21,:,1:0,0:1,0:2
21,:,2014-09-06,СКА,ХК Сочи,22,:,0:1,2:0,1:1
22,:,2014-09-06,Динамо Р,Динамо Мн,23,:,0:1,1:0,3:1
23,:,2014-09-06,Йокерит,Локомотив,24,:,1:1,2:0,0:1
24,:,2014-09-08,Авангард,Витязь,25,:,2:4,2:1,4:0
25,:,2014-09-08,Автомобилист,Слован,26,:,0:0,1:1,0:2
26,:,2014-09-08,Барыс,Адмирал,27,:,3:0,0:0,1:0
27,:,2014-09-08,Металлург Мг,Атлант,28,:,1:0,0:1,3:0
28,:,2014-09-08,Салават Юлаев,Амур,29,:,0:2,0:1,3:2
29,:,2014-09-08,Ак Барс,Медвешчак,30,:,1:0,2:0,1:2
30,:,2014-09-08,Лада,Нефтехимик,31,1:0,1:2,2:1,0:0
31,:,2014-09-08,Северсталь,Динамо Мск,32,:,1:1,1:1,0:1
32,0:1,2014-09-08,Торпедо НН,Трактор,33,0:0,1:2,2:2,1:0
33,:,2014-09-08,ЦСКА,Югра,34,:,2:0,1:0,1:3
34,:,2014-09-08,СКА,Динамо Мн,35,:,1:1,2:1,2:0
35,:,2014-09-08,Йокерит,ХК Сочи,36,:,1:0,1:0,1:0
36,:,2014-09-08,Динамо Р,Локомотив,37,:,0:0,2:3,0:2
37,:,2014-09-09,Металлург Нк,Сибирь,38,0:1,2:1,0:0,0:1
38,:,2014-09-10,Авангард,Амур,39,:,3:0,1:1,0:0
39,0:1,2014-09-10,Автомобилист,Атлант,40,0:0,1:1,0:1,2:1
40,:,2014-09-10,Барыс,Витязь,41,:,0:1,0:1,0:0
41,:,2014-09-10,Металлург Мг,Медвешчак,42,:,2:0,1:0,3:0
42,:,2014-09-10,Салават Юлаев,Адмирал,43,:,1:3,3:1,2:0
43,:,2014-09-10,Ак Барс,Слован,44,:,2:2,0:0,2:1
44,:,2014-09-10,Северсталь,Югра,45,:,0:1,4:1,0:0
45,:,2014-09-10,ЦСКА,Трактор,46,:,1:0,0:0,1:0
46,:,2014-09-10,Динамо Р,ХК Сочи,47,:,0:0,0:1,1:1
47,:,2014-09-11,Нефтехимик,Лада,48,:,3:0,1:2,0:0
48,:,2014-09-12,Динамо Мн,Атлант,49,:,1:0,1:0,1:2
49,:,2014-09-13,Металлург Нк,Барыс,50,:,0:2,2:3,0:0
50,:,2014-09-13,Сибирь,Авангард,51,:,0:1,2:2,1:2
51,:,2014-09-13,Трактор,Йокерит,52,:,1:0,0:2,0:0
52,:,2014-09-13,Витязь,Автомобилист,53,:,0:1,1:0,5:0
53,:,2014-09-13,Динамо Мск,Ак Барс,54,:,1:1,2:1,0:0
54,:,2014-09-13,Лада,СКА,55,:,0:2,1:0,1:2
55,:,2014-09-13,Локомотив,Металлург Мг,56,:,0:2,0:1,1:1
56,:,2014-09-13,Нефтехимик,Динамо Р,57,:,0:0,2:3,0:0
57,:,2014-09-14,Амур,Салават Юлаев,58,:,0:0,0:1,0:1
58,:,2014-09-14,Динамо Мн,ЦСКА,59,:,2:0,1:1,0:1
59,0:1,2014-09-14,Слован,Торпедо НН,60,0:0,1:2,1:0,0:0
60,:,2014-09-14,Медвешчак,Северсталь,61,:,2:0,2:1,1:1
61,:,2014-09-15,Амур,Салават Юлаев,62,:,0:1,1:2,1:0
62,:,2014-09-15,Металлург Нк,Авангард,63,1:0,0:0,0:1,1:0
63,:,2014-09-15,Сибирь,Барыс,64,:,1:1,0:0,3:0
64,:,2014-09-15,Трактор,СКА,65,:,0:4,2:2,0:0
65,:,2014-09-15,Югра,Йокерит,66,0:1,0:0,1:1,0:0
66,:,2014-09-15,Витязь,Металлург Мг,67,:,0:1,0:1,1:2
67,:,2014-09-15,Лада,Динамо Р,68,1:0,2:1,0:0,0:1
68,0:1,2014-09-15,Локомотив,Ак Барс,69,0:0,1:2,1:0,0:0
69,:,2014-09-15,ХК Сочи,Автомобилист,70,:,2:2,2:0,2:1
70,:,2014-09-16,Атлант,ЦСКА,71,:,0:0,0:3,0:0
71,:,2014-09-16,Слован,Северсталь,72,:,0:2,0:1,0:0
72,:,2014-09-16,Медвешчак,Торпедо НН,73,:,1:2,0:0,0:2
73,:,2014-09-17,Амур,Авангард,74,:,0:1,0:3,0:0
74,:,2014-09-17,Адмирал,Барыс,75,:,2:1,1:1,0:0
75,:,2014-09-17,Металлург Нк,Салават Юлаев,76,:,0:0,2:1,1:1
76,1:0,2014-09-17,Трактор,Динамо Р,77,0:0,0:1,1:0,0:0
77,:,2014-09-17,Югра,СКА,78,:,0:4,2:0,1:0
78,:,2014-09-17,Локомотив,Автомобилист,79,:,0:0,0:0,2:0
79,:,2014-09-17,Нефтехимик,Йокерит,80,:,1:4,3:1,1:2
80,:,2014-09-17,ХК Сочи,Ак Барс,81,:,0:4,0:0,0:1
81,0:1,2014-09-17,Динамо Мск,Металлург Мг,82,0:0,0:0,0:0,0:0
82,1:0,2014-09-18,Амур,Авангард,83,0:0,0:0,1:0,0:1
83,:,2014-09-18,Адмирал,Барыс,84,:,0:1,2:0,2:1
84,:,2014-09-18,Атлант,Торпедо НН,85,:,1:0,1:0,1:1
85,0:1,2014-09-18,Динамо Мн,Северсталь,86,0:0,0:0,3:1,0:2
86,:,2014-09-18,Медвешчак,ЦСКА,87,:,1:2,1:0,0:1
87,:,2014-09-19,Сибирь,Салават Юлаев,88,:,0:0,2:1,1:0
88,:,2014-09-19,Югра,Динамо Р,89,:,2:1,0:1,3:0
89,:,2014-09-19,Витязь,Ак Барс,90,0:1,1:0,1:0,0:2
90,:,2014-09-19,Лада,Йокерит,91,:,0:1,0:1,1:0
91,:,2014-09-19,Нефтехимик,СКА,92,:,1:2,0:0,0:3
92,:,2014-09-19,ХК Сочи,Металлург Мг,93,:,1:0,0:1,0:1
93,:,2014-09-19,Динамо Мск,Автомобилист,94,:,2:1,1:1,1:0
94,:,2014-09-20,Атлант,Северсталь,95,:,0:3,2:1,0:1
95,:,2014-09-20,Динамо Мн,Торпедо НН,96,:,1:0,2:0,0:0
96,:,2014-09-20,Слован,ЦСКА,97,:,0:1,0:1,1:2
97,:,2014-09-21,Барыс,Металлург Нк,98,1:0,0:0,0:0,0:0
98,:,2014-09-21,Динамо Мск,Трактор,99,:,1:0,1:0,2:1
99,:,2014-09-21,Медвешчак,Лада,100,:,1:0,0:1,4:0
100,:,2014-09-22,Авангард,Локомотив,101,:,1:0,2:2,1:0
101,:,2014-09-23,Автомобилист,Металлург Нк,102,:,0:3,0:0,2:0
102,:,2014-09-23,Металлург Мг,Сибирь,103,:,1:0,0:1,1:0
103,:,2014-09-23,Салават Юлаев,Динамо Мск,104,:,2:0,0:3,0:1
104,0:1,2014-09-23,Югра,Трактор,105,0:0,2:1,1:0,0:2
105,:,2014-09-23,Ак Барс,Амур,106,:,1:1,2:0,0:0
106,0:1,2014-09-23,Северсталь,Нефтехимик,107,0:0,0:1,1:1,1:0
107,:,2014-09-23,Торпедо НН,Динамо Мн,108,0:1,0:0,1:1,0:0
108,:,2014-09-23,ЦСКА,Лада,109,:,0:0,1:0,2:0
109,:,2014-09-23,СКА,Адмирал,110,:,0:1,2:2,2:0
110,:,2014-09-23,Йокерит,Витязь,111,:,2:1,0:2,1:1
111,:,2014-09-23,Динамо Р,Атлант,112,:,1:1,2:0,1:1
112,0:1,2014-09-24,Барыс,Локомотив,113,0:0,1:0,1:2,1:1
113,:,2014-09-24,Слован,Медвешчак,114,:,0:0,1:2,0:2
114,:,2014-09-25,Автомобилист,Сибирь,115,0:1,2:1,0:1,0:0
115,:,2014-09-25,Металлург Мг,Амур,116,:,0:2,5:0,2:0
116,0:1,2014-09-25,Ак Барс,Металлург Нк,117,0:0,1:1,0:0,0:0
117,:,2014-09-25,Северсталь,Динамо Мн,118,:,0:0,1:2,0:1
118,:,2014-09-25,Торпедо НН,Лада,119,:,2:0,0:0,1:0
119,:,2014-09-25,ХК Сочи,Динамо Мск,120,:,0:1,0:0,0:0
120,:,2014-09-25,ЦСКА,Нефтехимик,121,:,4:2,1:0,1:1
121,:,2014-09-25,СКА,Атлант,122,:,2:1,3:2,0:1
122,:,2014-09-25,Йокерит,Адмирал,123,:,1:1,2:2,4:0
123,0:1,2014-09-25,Динамо Р,Витязь,124,0:0,0:0,0:0,0:0
124,:,2014-09-26,Салават Юлаев,Локомотив,125,:,0:0,3:0,2:2
125,:,2014-09-26,Трактор,Югра,126,:,2:0,1:0,1:2
126,:,2014-09-26,Медвешчак,Слован,127,:,0:1,0:0,1:2
127,:,2014-09-27,Авангард,ХК Сочи,128,:,3:0,3:1,2:0
128,:,2014-09-27,Автомобилист,Амур,129,:,1:0,1:1,1:0
129,:,2014-09-27,Барыс,Динамо Мск,130,:,0:0,1:2,0:0
130,:,2014-09-27,Металлург Мг,Металлург Нк,131,:,1:0,2:1,1:0
131,:,2014-09-27,Ак Барс,Сибирь,132,:,4:0,0:0,1:2
132,:,2014-09-27,Северсталь,Лада,133,:,3:1,0:1,1:1
133,:,2014-09-27,СКА,Витязь,134,:,1:0,1:1,5:0
134,:,2014-09-27,Торпедо НН,Нефтехимик,135,0:1,0:0,3:2,2:3
135,:,2014-09-27,ЦСКА,Динамо Мн,136,:,1:0,1:0,0:0
136,:,2014-09-27,Динамо Р,Адмирал,137,:,1:0,1:1,2:1
137,:,2014-09-27,Йокерит,Атлант,138,:,2:1,2:1,0:0
138,:,2014-09-29,Локомотив,ХК Сочи,139,:,0:1,3:0,1:0
139,1:0,2014-09-29,Слован,Динамо Мн,140,0:0,0:0,1:1,1:1
140,:,2014-09-29,Йокерит,Динамо Р,647,:,1:1,1:1,1:0
141,:,2014-09-29,Медвешчак,СКА,840,:,1:2,0:2,0:1
142,:,2014-09-30,Амур,Северсталь,141,:,0:1,1:3,3:1
143,:,2014-09-30,Адмирал,Торпедо НН,142,:,0:1,1:0,3:0
144,:,2014-09-30,Сибирь,ЦСКА,143,:,0:0,1:1,1:2
145,:,2014-09-30,Автомобилист,Металлург Мг,144,:,0:2,1:2,0:0
146,:,2014-09-30,Трактор,Авангард,145,:,0:0,1:3,1:1
147,:,2014-09-30,Югра,Барыс,146,:,0:0,0:0,1:2
148,:,2014-09-30,Лада,Салават Юлаев,147,:,0:1,0:0,0:1
149,:,2014-09-30,Нефтехимик,Ак Барс,148,:,2:0,0:2,0:1
150,:,2014-09-30,Динамо Мск,Витязь,149,:,4:1,1:2,1:1
151,:,2014-10-01,Атлант,Йокерит,150,0:1,1:2,1:0,1:1
152,:,2014-10-01,Слован,Динамо Р,151,:,4:0,0:1,1:0
153,:,2014-10-01,Медвешчак,СКА,152,:,0:2,0:2,0:1
154,:,2014-10-02,Амур,Торпедо НН,153,:,0:2,2:1,0:4
155,1:0,2014-10-02,Адмирал,Северсталь,154,0:0,2:2,2:2,0:0
156,:,2014-10-02,Металлург Нк,ЦСКА,155,:,1:3,0:1,0:2
157,:,2014-10-02,Автомобилист,Ак Барс,156,:,1:3,1:0,1:2
158,:,2014-10-02,Трактор,Барыс,157,:,1:2,1:1,2:3
159,:,2014-10-02,Югра,Авангард,158,:,0:0,3:2,0:0
160,:,2014-10-02,Лада,Металлург Мг,159,:,1:1,2:0,0:1
161,:,2014-10-02,Локомотив,Динамо Мск,160,:,1:0,3:1,0:1
162,:,2014-10-02,Нефтехимик,Салават Юлаев,161,:,0:0,0:3,0:1
163,:,2014-10-03,Атлант,СКА,162,:,1:0,2:0,1:3
164,:,2014-10-03,Динамо Мн,Йокерит,163,:,1:3,1:0,0:0
165,:,2014-10-03,Медвешчак,Динамо Р,164,:,1:0,1:1,1:1
166,:,2014-10-04,Адмирал,ЦСКА,165,:,0:0,0:4,0:1
167,:,2014-10-04,Металлург Нк,Торпедо НН,166,:,0:3,1:2,0:1
168,:,2014-10-04,Сибирь,Северсталь,167,:,0:0,0:0,1:0
169,:,2014-10-04,Трактор,Салават Юлаев,168,0:1,0:1,0:0,1:0
170,:,2014-10-04,Югра,Металлург Мг,169,:,1:2,0:0,0:0
171,1:0,2014-10-04,Лада,Барыс,170,0:0,0:0,0:0,1:1
172,:,2014-10-04,Нефтехимик,Авангард,171,:,0:0,0:1,3:3
173,:,2014-10-05,Ак Барс,Автомобилист,172,:,1:1,0:0,1:0
174,:,2014-10-05,Витязь,Локомотив,173,:,1:0,0:1,2:1
175,:,2014-10-05,Динамо Мск,ХК Сочи,174,1:0,0:0,1:0,0:1
176,:,2014-10-06,Амур,ЦСКА,175,:,1:2,0:0,0:0
177,:,2014-10-06,Сибирь,Торпедо НН,176,:,1:0,0:3,1:0
178,:,2014-10-06,Металлург Нк,Северсталь,177,:,1:2,0:2,2:3
179,:,2014-10-06,Югра,Салават Юлаев,178,:,0:0,0:2,1:0
180,:,2014-10-06,Лада,Авангард,179,:,1:0,1:0,1:1
181,0:1,2014-10-06,Нефтехимик,Барыс,180,0:0,1:1,3:1,0:2
182,:,2014-10-06,СКА,Слован,181,:,1:0,3:1,3:1
183,:,2014-10-06,Йокерит,Медвешчак,182,:,0:1,2:2,0:0
184,:,2014-10-06,Динамо Р,Динамо Мн,183,:,0:1,1:0,0:2
185,:,2014-10-07,Витязь,ХК Сочи,184,:,0:2,2:1,0:1
186,:,2014-10-07,Динамо Мск,Локомотив,185,:,0:0,0:0,2:0
187,:,2014-10-08,Атлант,Йокерит,186,:,1:1,0:2,1:0
188,:,2014-10-08,СКА,Медвешчак,187,:,1:0,1:1,3:1
189,:,2014-10-08,Динамо Р,Слован,188,:,0:1,1:2,0:1
190,1:0,2014-10-09,Автомобилист,Трактор,189,0:0,1:0,0:0,1:2
191,:,2014-10-09,Металлург Мг,Адмирал,190,:,1:1,1:2,1:1
192,:,2014-10-09,Северсталь,Витязь,191,:,3:2,0:1,0:1
193,:,2014-10-09,Торпедо НН,Динамо Мск,192,:,2:0,0:1,1:0
194,:,2014-10-09,ЦСКА,ХК Сочи,193,:,2:0,2:0,2:2
195,:,2014-10-09,Лада,Ак Барс,459,0:1,0:1,1:1,1:0
196,:,2014-10-10,Авангард,Металлург Нк,194,:,0:1,0:0,0:1
197,:,2014-10-10,Барыс,Сибирь,195,:,2:0,4:1,0:2
198,:,2014-10-10,Салават Юлаев,Амур,196,:,1:1,3:1,3:0
199,:,2014-10-10,СКА,Йокерит,197,:,0:0,2:0,2:1
200,:,2014-10-10,Динамо Мн,Слован,198,:,0:0,3:0,1:1
201,:,2014-10-10,Динамо Р,Медвешчак,199,:,0:0,3:2,1:1
202,:,2014-10-11,Автомобилист,Адмирал,200,:,3:1,1:0,1:0
203,:,2014-10-11,Металлург Мг,Югра,201,:,2:2,2:2,1:0
204,:,2014-10-11,Ак Барс,Трактор,202,:,1:0,1:0,1:0
205,:,2014-10-11,Нефтехимик,Лада,203,:,0:2,1:1,0:1
206,:,2014-10-11,ЦСКА,Витязь,204,:,0:0,1:0,0:0
207,:,2014-10-12,Авангард,Амур,205,:,1:0,2:1,1:0
208,0:1,2014-10-12,Барыс,Металлург Нк,206,0:0,2:1,0:1,2:2
209,:,2014-10-12,Салават Юлаев,Сибирь,207,:,0:0,2:0,0:3
210,:,2014-10-12,Атлант,Медвешчак,208,:,2:0,1:1,2:1
211,:,2014-10-12,Динамо Мск,Северсталь,209,:,2:1,3:0,0:0
212,0:1,2014-10-12,Локомотив,Торпедо НН,210,0:0,1:1,2:2,0:0
213,:,2014-10-12,Слован,Йокерит,211,:,1:1,0:2,1:1
