,Буллиты,Дата,Команда_1,Команда_2,Номер,Овертайм,Период_1,Период_2,Период_3
691,:,2016-01-15,Лада,Автомобилист,692,:,0:1,0:0,0:1
692,:,2016-01-15,Нефтехимик,ЦСКА,693,:,0:2,0:0,0:0
693,:,2016-01-15,Ак Барс,Югра,694,:,2:0,1:0,1:1
694,:,2016-01-15,Йокерит,Сибирь,695,:,1:0,1:0,0:1
695,:,2016-01-15,СКА,Амур,696,0:1,0:0,0:1,1:0
696,1:0,2016-01-15,Спартак,Адмирал,697,0:0,4:2,0:0,0:2
697,:,2016-01-15,Динамо Р,Металлург Нк,698,1:0,1:3,0:0,2:0
698,:,2016-01-16,Слован,Витязь,699,:,2:1,1:0,1:1
699,:,2016-01-16,ХК Сочи,Локомотив,700,:,1:2,0:0,1:3
700,:,2016-01-16,Медвешчак,Динамо Мск,701,:,0:0,1:1,1:0
701,:,2016-01-17,Авангард,Динамо Мн,702,:,4:0,2:0,2:1
702,:,2016-01-17,Барыс,Торпедо НН,703,:,1:0,2:2,2:0
703,:,2016-01-17,Югра,ЦСКА,704,:,0:1,0:1,0:3
704,:,2016-01-17,Нефтехимик,Трактор,705,:,1:1,0:0,0:1
705,1:0,2016-01-17,Йокерит,Амур,706,0:0,1:0,0:1,1:1
706,:,2016-01-17,СКА,Сибирь,707,:,2:2,3:0,1:0
707,:,2016-01-17,Спартак,Металлург Нк,708,:,2:0,0:2,0:1
708,:,2016-01-17,Динамо Р,Адмирал,709,:,1:0,1:1,2:1
709,:,2016-01-18,Автомобилист,Металлург Мг,710,:,0:1,3:2,3:0
710,:,2016-01-18,Северсталь,Локомотив,711,:,0:0,0:0,0:1
711,:,2016-01-18,Слован,Динамо Мск,712,:,2:0,0:1,1:3
712,:,2016-01-19,Барыс,Динамо Мн,713,:,0:0,3:1,1:1
713,:,2016-01-19,Салават Юлаев,Трактор,714,:,0:0,0:0,0:1
714,:,2016-01-19,Ак Барс,Лада,715,:,1:0,3:1,1:2
715,:,2016-01-19,Витязь,ХК Сочи,716,:,1:0,1:1,2:2
716,:,2016-01-19,Йокерит,Адмирал,717,:,1:0,2:1,0:1
717,:,2016-01-19,СКА,Металлург Нк,718,:,3:0,1:0,0:0
718,0:1,2016-01-19,Спартак,Сибирь,719,0:0,2:2,0:0,1:1
719,:,2016-01-19,Динамо Р,Амур,720,:,1:0,0:1,0:1
720,:,2016-01-20,Автомобилист,Нефтехимик,721,:,1:0,0:0,0:0
721,0:1,2016-01-20,Динамо Мск,ЦСКА,722,0:0,0:1,1:0,1:1
722,:,2016-01-20,Слован,Медвешчак,723,:,1:1,0:0,2:1
723,0:1,2016-01-20,Торпедо НН,Локомотив,724,0:0,1:0,0:0,0:1
724,:,2016-01-21,Барыс,Авангард,725,:,0:4,1:1,1:2
725,1:0,2016-01-21,Металлург Мг,Ак Барс,726,0:0,0:0,0:0,0:0
726,:,2016-01-21,Салават Юлаев,ХК Сочи,727,:,0:0,0:0,0:3
727,:,2016-01-21,Югра,Лада,728,:,0:3,1:1,0:1
728,:,2016-01-21,Витязь,Северсталь,729,1:0,0:0,1:1,1:1
729,:,2016-01-21,Йокерит,Металлург Нк,730,:,1:1,2:0,3:1
730,0:1,2016-01-21,СКА,Адмирал,731,0:0,0:2,1:1,2:0
731,:,2016-01-21,Спартак,Амур,732,:,1:0,1:1,0:0
732,:,2016-01-21,Динамо Р,Сибирь,733,:,0:0,2:0,0:0
733,:,2016-01-25,Металлург Нк,Витязь,734,:,0:1,1:1,1:1
734,:,2016-01-25,Авангард,Трактор,735,:,0:1,1:1,0:0
735,:,2016-01-25,Барыс,Нефтехимик,736,:,0:0,0:1,1:1
736,:,2016-01-25,Металлург Мг,Автомобилист,737,:,1:0,2:1,3:1
737,0:1,2016-01-25,Сибирь,Динамо Мск,738,0:0,1:1,0:0,1:1
738,:,2016-01-25,Югра,Салават Юлаев,739,:,1:1,1:1,3:1
739,1:0,2016-01-25,Лада,Ак Барс,740,0:0,0:0,0:0,0:0
740,:,2016-01-25,Северсталь,Спартак,741,:,2:0,1:0,0:0
741,:,2016-01-25,СКА,ЦСКА,742,:,0:0,1:2,1:1
742,0:1,2016-01-25,Торпедо НН,Йокерит,743,0:0,2:2,1:2,2:1
743,:,2016-01-25,Динамо Р,Динамо Мн,744,:,0:1,0:2,0:0
744,:,2016-01-27,Металлург Нк,Динамо Мск,745,:,1:0,0:3,0:1
745,:,2016-01-27,Авангард,Нефтехимик,746,:,0:1,0:1,1:2
746,:,2016-01-27,Автомобилист,Салават Юлаев,747,1:0,1:1,1:0,0:1
747,1:0,2016-01-27,Барыс,Трактор,748,0:0,3:1,0:3,1:0
748,:,2016-01-27,Сибирь,Витязь,749,:,1:1,2:1,2:0
749,:,2016-01-27,Югра,Металлург Мг,750,:,0:0,1:1,3:1
750,:,2016-01-27,Лада,ХК Сочи,751,:,1:0,0:2,0:1
751,:,2016-01-27,Северсталь,Йокерит,752,:,1:1,0:0,0:1
752,0:1,2016-01-27,Ак Барс,Локомотив,753,0:0,1:1,1:1,0:0
753,:,2016-01-27,Динамо Мн,СКА,754,:,2:0,1:1,0:1
754,:,2016-01-27,Торпедо НН,Спартак,755,:,5:1,2:0,0:1
755,:,2016-01-27,Динамо Р,ЦСКА,756,:,0:0,0:2,0:3
756,:,2016-01-29,Амур,Динамо Мск,757,:,2:1,0:2,0:2
757,1:0,2016-01-29,Адмирал,Витязь,758,0:0,0:2,2:1,1:0
758,:,2016-01-29,Металлург Нк,Слован,759,:,0:1,2:1,0:1
759,:,2016-01-29,Салават Юлаев,Нефтехимик,760,0:1,0:1,1:0,0:0
760,:,2016-01-29,Сибирь,Медвешчак,761,:,1:0,3:0,2:0
761,0:1,2016-01-29,Трактор,Металлург Мг,762,0:0,2:0,0:1,1:2
762,:,2016-01-29,Лада,Локомотив,763,:,0:2,2:1,0:1
763,:,2016-01-29,Ак Барс,ХК Сочи,764,:,0:2,1:3,1:1
764,1:0,2016-01-29,Динамо Мн,Спартак,765,0:0,0:0,0:1,1:0
765,:,2016-01-29,СКА,Северсталь,766,:,3:1,2:0,1:0
766,:,2016-01-29,ЦСКА,Йокерит,767,:,0:1,1:0,1:0
767,0:1,2016-01-30,Югра,Автомобилист,768,0:0,0:0,1:1,0:0
768,:,2016-01-30,Торпедо НН,Динамо Р,769,:,1:1,1:0,2:0
769,:,2016-01-31,Амур,Витязь,770,:,0:2,0:1,1:1
770,:,2016-01-31,Адмирал,Динамо Мск,771,:,1:0,1:3,0:2
771,:,2016-01-31,Металлург Нк,Медвешчак,772,:,1:1,2:0,2:0
772,:,2016-01-31,Сибирь,Слован,773,:,1:0,1:2,1:0
773,:,2016-01-31,Ак Барс,Металлург Мг,774,:,0:1,0:0,0:0
774,:,2016-01-31,Локомотив,ХК Сочи,775,:,1:1,2:2,0:3
775,:,2016-01-31,Спартак,ЦСКА,776,:,1:0,1:2,0:2
776,:,2016-02-01,Авангард,Торпедо НН,777,:,0:0,1:1,3:0
777,:,2016-02-01,Салават Юлаев,Барыс,778,:,3:1,1:2,1:1
778,:,2016-02-01,Трактор,Югра,779,:,0:1,1:0,1:2
779,:,2016-02-01,Лада,Динамо Мн,780,0:1,2:1,0:1,0:0
780,0:1,2016-02-01,Нефтехимик,Автомобилист,781,0:0,2:1,1:2,0:0
781,:,2016-02-01,Северсталь,Динамо Р,782,:,0:0,1:1,0:2
782,:,2016-02-01,СКА,Йокерит,783,:,0:1,1:0,1:0
783,:,2016-02-02,Амур,Медвешчак,784,:,1:2,1:2,1:2
784,:,2016-02-02,Адмирал,Слован,785,:,1:2,0:0,0:1
785,:,2016-02-03,Металлург Мг,ЦСКА,786,:,0:0,1:2,0:1
786,:,2016-02-03,Салават Юлаев,Северсталь,787,:,1:0,2:0,0:0
787,:,2016-02-03,Трактор,Динамо Мн,788,:,0:1,2:1,4:1
788,:,2016-02-03,Лада,Металлург Нк,789,:,1:0,1:1,0:2
789,:,2016-02-03,Нефтехимик,Торпедо НН,790,:,0:1,0:2,1:1
790,:,2016-02-03,Ак Барс,Сибирь,791,:,0:0,2:0,0:1
791,:,2016-02-03,Витязь,Динамо Мск,792,:,0:2,0:0,1:0
792,:,2016-02-03,Локомотив,Авангард,793,:,2:1,1:1,0:0
793,0:1,2016-02-03,СКА,Автомобилист,794,0:0,0:1,1:0,1:1
794,:,2016-02-03,Спартак,Югра,795,:,0:1,0:0,0:2
795,:,2016-02-03,ХК Сочи,Барыс,796,:,3:1,0:1,3:0
796,:,2016-02-03,Динамо Р,Йокерит,797,:,0:3,0:2,0:2
797,0:1,2016-02-04,Амур,Слован,798,0:0,1:2,1:0,0:0
798,:,2016-02-04,Адмирал,Медвешчак,799,1:0,1:1,2:1,1:2
799,:,2016-02-05,Металлург Мг,Северсталь,800,:,2:1,0:1,2:1
800,:,2016-02-05,Салават Юлаев,ЦСКА,801,:,0:0,1:0,0:0
801,:,2016-02-05,Трактор,Торпедо НН,802,:,1:1,0:1,3:0
802,:,2016-02-05,Лада,Сибирь,803,1:0,1:0,0:1,0:0
803,:,2016-02-05,Нефтехимик,Динамо Мн,804,1:0,0:1,0:1,2:0
804,:,2016-02-05,Ак Барс,Металлург Нк,805,:,1:0,2:0,0:1
805,:,2016-02-05,Динамо Мск,Йокерит,806,:,2:0,2:2,1:0
806,:,2016-02-05,СКА,Югра,807,:,1:0,4:1,2:1
807,:,2016-02-05,Спартак,Автомобилист,808,:,2:2,0:2,0:0
808,1:0,2016-02-05,ХК Сочи,Авангард,809,0:0,1:1,0:0,0:0
809,:,2016-02-05,Динамо Р,Барыс,810,:,1:1,1:1,0:1
810,1:0,2016-02-07,Динамо Мн,Йокерит,811,0:0,0:0,1:1,1:1
811,:,2016-02-08,Слован,Динамо Р,812,1:0,0:0,2:0,0:2
812,:,2016-02-16,Амур,Адмирал,813,:,1:0,1:0,1:1
813,0:1,2016-02-16,Авангард,Сибирь,814,0:0,0:0,0:0,2:2
814,:,2016-02-16,Автомобилист,Югра,815,:,2:0,1:0,0:0
815,:,2016-02-16,Металлург Мг,Трактор,816,:,0:1,0:0,0:0
816,:,2016-02-16,Салават Юлаев,Металлург Нк,817,:,2:1,1:1,0:2
817,:,2016-02-16,Лада,Нефтехимик,818,:,2:2,0:2,1:2
818,:,2016-02-16,Ак Барс,Барыс,819,:,3:0,2:2,0:0
819,:,2016-02-16,Динамо Мн,Спартак,820,:,2:3,0:2,0:0
820,:,2016-02-16,Йокерит,СКА,821,:,2:0,0:1,1:0
821,:,2016-02-16,Локомотив,Медвешчак,822,:,2:1,0:0,2:1
822,:,2016-02-16,Торпедо НН,Северсталь,823,0:1,0:2,2:1,2:1
823,:,2016-02-16,ХК Сочи,Слован,824,:,0:1,4:0,1:1
824,:,2016-02-16,ЦСКА,Витязь,825,:,1:1,0:2,1:1
825,:,2016-02-16,Динамо Р,Динамо Мск,826,:,0:0,1:0,0:0
826,:,2016-02-18,Адмирал,Амур,827,:,2:0,0:1,1:0
827,0:1,2016-02-18,Авангард,Барыс,828,0:0,2:1,0:1,0:0
828,0:1,2016-02-18,Автомобилист,Металлург Мг,829,0:0,2:0,0:0,0:2
829,:,2016-02-18,Сибирь,Металлург Нк,830,:,1:0,0:0,2:0
830,:,2016-02-18,Югра,Трактор,831,:,0:1,2:2,2:4
831,:,2016-02-18,Нефтехимик,Салават Юлаев,832,:,2:2,0:0,0:2
832,:,2016-02-18,Северсталь,Витязь,833,:,0:0,2:2,0:2
833,:,2016-02-18,Ак Барс,Лада,834,:,2:0,0:1,1:0
834,1:0,2016-02-18,Динамо Мн,Торпедо НН,835,0:0,0:1,1:0,1:1
835,:,2016-02-18,Йокерит,Спартак,836,:,0:2,1:1,1:1
836,:,2016-02-18,Локомотив,Слован,837,:,1:0,2:1,2:0
837,:,2016-02-18,ХК Сочи,Медвешчак,838,:,0:1,4:1,2:2
838,:,2016-02-18,ЦСКА,Динамо Мск,839,:,1:1,0:1,0:1
839,:,2016-02-18,Динамо Р,СКА,840,:,2:0,1:1,1:1
